operating_day,hour_beginning,node,bid_mw,bid_type
2022-01-17,18,MICHIGAN.HUB,0.2997590511073414,DEC
2022-01-17,18,MINN.HUB,0.0,DEC
2022-01-17,18,MS.HUB,0.7692076554103066,DEC
2022-01-17,18,TEXAS.HUB,0.0,INC
2022-01-17,19,ARKANSAS.HUB,0.0,INC
2022-01-17,19,ILLINOIS.HUB,0.0,INC
2022-01-17,19,INDIANA.HUB,0.0,DEC
2022-01-17,19,LOUISIANA.HUB,0.0,INC
2022-01-17,19,MICHIGAN.HUB,0.0,DEC
2022-01-17,19,MINN.HUB,0.0,INC
2022-01-17,19,MS.HUB,0.0,DEC
2022-01-17,19,TEXAS.HUB,0.0,INC
2022-01-17,20,ARKANSAS.HUB,0.0,INC
2022-01-17,20,ILLINOIS.HUB,0.0,INC
2022-01-17,20,INDIANA.HUB,0.0,DEC
2022-01-17,20,LOUISIANA.HUB,0.0,INC
2022-01-17,20,MICHIGAN.HUB,0.0,INC
2022-01-17,20,MINN.HUB,-0.12265325084986096,INC
2022-01-17,20,MS.HUB,0.0,INC
2022-01-17,20,TEXAS.HUB,0.0,INC
2022-01-17,21,ARKANSAS.HUB,0.0,INC
2022-01-17,21,ILLINOIS.HUB,0.0,INC
2022-01-17,21,INDIANA.HUB,0.0,DEC
2022-01-17,21,LOUISIANA.HUB,0.0,INC
2022-01-17,21,MICHIGAN.HUB,0.0,DEC
2022-01-17,21,MINN.HUB,-0.1555431609979351,INC
2022-01-17,21,MS.HUB,0.0,INC
2022-01-17,21,TEXAS.HUB,0.0,INC
2022-01-17,22,ARKANSAS.HUB,0.6059347064633217,DEC
2022-01-17,22,ILLINOIS.HUB,0.10645635900579978,DEC
2022-01-17,22,INDIANA.HUB,0.6199601780042582,DEC
2022-01-17,22,LOUISIANA.HUB,3.2678742216641146,DEC
2022-01-17,22,MICHIGAN.HUB,0.6608671551664667,DEC
2022-01-17,22,MINN.HUB,0.0,DEC
2022-01-17,22,MS.HUB,2.1085081354023045,DEC
2022-01-17,22,TEXAS.HUB,0.12016650025877634,DEC
2022-01-17,23,ARKANSAS.HUB,1.153574432701879,DEC
2022-01-17,23,ILLINOIS.HUB,0.0,INC
2022-01-17,23,INDIANA.HUB,0.0,DEC
2022-01-17,23,LOUISIANA.HUB,1.949682976680844,DEC
2022-01-17,23,MICHIGAN.HUB,0.0,DEC
2022-01-17,23,MINN.HUB,-0.5957022640337224,INC
2022-01-17,23,MS.HUB,2.066659626211512,DEC
2022-01-17,23,TEXAS.HUB,0.8010722776848108,DEC
2022-01-18,0,ARKANSAS.HUB,0.4502323459780106,DEC
2022-01-18,0,ILLINOIS.HUB,0.1170158702800282,DEC
2022-01-18,0,INDIANA.HUB,0.0,INC
2022-01-18,0,LOUISIANA.HUB,0.7080547747460341,DEC
2022-01-18,0,MICHIGAN.HUB,0.0,DEC
2022-01-18,0,MINN.HUB,0.0,DEC
2022-01-18,0,MS.HUB,0.7536819167516972,DEC
2022-01-18,0,TEXAS.HUB,0.2693808394023644,DEC
2022-01-18,1,ARKANSAS.HUB,0.7453464214681149,DEC
2022-01-18,1,ILLINOIS.HUB,0.0,DEC
2022-01-18,1,INDIANA.HUB,0.0,DEC
2022-01-18,1,LOUISIANA.HUB,1.3537731563906867,DEC
2022-01-18,1,MICHIGAN.HUB,0.18494082281463248,DEC
2022-01-18,1,MINN.HUB,0.0,DEC
2022-01-18,1,MS.HUB,1.3757023992554367,DEC
2022-01-18,1,TEXAS.HUB,0.0,DEC
2022-01-18,2,ARKANSAS.HUB,0.0,DEC
2022-01-18,2,ILLINOIS.HUB,0.0,DEC
2022-01-18,2,INDIANA.HUB,0.0,DEC
2022-01-18,2,LOUISIANA.HUB,0.0,DEC
2022-01-18,2,MICHIGAN.HUB,0.0,INC
2022-01-18,2,MINN.HUB,0.0,INC
2022-01-18,2,MS.HUB,0.9656195731747953,DEC
2022-01-18,2,TEXAS.HUB,0.0,DEC
2022-01-18,3,ARKANSAS.HUB,0.23286965445687116,DEC
2022-01-18,3,ILLINOIS.HUB,0.3717680325145853,DEC
2022-01-18,3,INDIANA.HUB,0.0,DEC
2022-01-18,3,LOUISIANA.HUB,0.0,DEC
2022-01-18,3,MICHIGAN.HUB,1.3260736098653136,DEC
2022-01-18,3,MINN.HUB,0.0,DEC
2022-01-18,3,MS.HUB,1.389960497086081,DEC
2022-01-18,3,TEXAS.HUB,0.0,DEC
2022-01-18,4,ARKANSAS.HUB,0.0,INC
2022-01-18,4,ILLINOIS.HUB,0.0,DEC
2022-01-18,4,INDIANA.HUB,0.0,DEC
2022-01-18,4,LOUISIANA.HUB,0.0,DEC
2022-01-18,4,MICHIGAN.HUB,0.0,DEC
2022-01-18,4,MINN.HUB,0.0,DEC
2022-01-18,4,MS.HUB,1.4609810559329786,DEC
2022-01-18,4,TEXAS.HUB,0.0,DEC
2022-01-18,5,ARKANSAS.HUB,0.11994161063910262,DEC
2022-01-18,5,ILLINOIS.HUB,1.5646682966192489,DEC
2022-01-18,5,INDIANA.HUB,0.0,DEC
2022-01-18,5,LOUISIANA.HUB,1.8468642615317308,DEC
2022-01-18,5,MICHIGAN.HUB,0.8319933138832767,DEC
2022-01-18,5,MINN.HUB,0.49405739717158437,DEC
2022-01-18,5,MS.HUB,1.5749501791300027,DEC
2022-01-18,5,TEXAS.HUB,0.0,DEC
2022-01-18,6,ARKANSAS.HUB,0.12474190899808306,DEC
2022-01-18,6,ILLINOIS.HUB,0.25237081022913227,DEC
2022-01-18,6,INDIANA.HUB,0.0,INC
2022-01-18,6,LOUISIANA.HUB,0.2331559383522245,DEC
2022-01-18,6,MICHIGAN.HUB,0.0,INC
2022-01-18,6,MINN.HUB,0.0,INC
2022-01-18,6,MS.HUB,0.525227493782963,DEC
2022-01-18,6,TEXAS.HUB,0.1104326569149125,DEC
2022-01-18,7,ARKANSAS.HUB,0.0,INC
2022-01-18,7,ILLINOIS.HUB,0.0,DEC
2022-01-18,7,INDIANA.HUB,0.0,INC
2022-01-18,7,LOUISIANA.HUB,0.0,DEC
2022-01-18,7,MICHIGAN.HUB,0.0,INC
2022-01-18,7,MINN.HUB,0.0,DEC
2022-01-18,7,MS.HUB,0.0,INC
2022-01-18,7,TEXAS.HUB,0.0,DEC
2022-01-18,8,ARKANSAS.HUB,0.17374279976556503,DEC
2022-01-18,8,ILLINOIS.HUB,0.8712115258746357,DEC
2022-01-18,8,INDIANA.HUB,0.9366686513247994,DEC
2022-01-18,8,LOUISIANA.HUB,2.0893075110283315,DEC
2022-01-18,8,MICHIGAN.HUB,1.1959269232588827,DEC
2022-01-18,8,MINN.HUB,0.41110857361646724,DEC
2022-01-18,8,MS.HUB,1.7256116120465428,DEC
2022-01-18,8,TEXAS.HUB,0.323447349317968,DEC
2022-01-18,9,ARKANSAS.HUB,0.3924526007766277,DEC
2022-01-18,9,ILLINOIS.HUB,0.899591798074554,DEC
2022-01-18,9,INDIANA.HUB,1.239046321273576,DEC
2022-01-18,9,LOUISIANA.HUB,1.0093326590494038,DEC
2022-01-18,9,MICHIGAN.HUB,1.5839550309599488,DEC
2022-01-18,9,MINN.HUB,0.42251757988442434,DEC
2022-01-18,9,MS.HUB,3.2594707027194447,DEC
2022-01-18,9,TEXAS.HUB,0.3439847450775523,DEC
2022-01-18,10,ARKANSAS.HUB,0.0,INC
2022-01-18,10,ILLINOIS.HUB,0.0,DEC
2022-01-18,10,INDIANA.HUB,0.1661453140057217,DEC
2022-01-18,10,LOUISIANA.HUB,0.0,INC
2022-01-18,10,MICHIGAN.HUB,0.0,DEC
2022-01-18,10,MINN.HUB,0.0,INC
2022-01-18,10,MS.HUB,0.0,DEC
2022-01-18,10,TEXAS.HUB,0.0,DEC
2022-01-18,11,ARKANSAS.HUB,0.0,INC
2022-01-18,11,ILLINOIS.HUB,0.0,DEC
2022-01-18,11,INDIANA.HUB,0.5472926742416071,DEC
2022-01-18,11,LOUISIANA.HUB,0.0,DEC
2022-01-18,11,MICHIGAN.HUB,0.8143670278808219,DEC
2022-01-18,11,MINN.HUB,0.0,DEC
2022-01-18,11,MS.HUB,0.364369188372097,DEC
2022-01-18,11,TEXAS.HUB,0.0,DEC
2022-01-18,12,ARKANSAS.HUB,0.0,DEC
2022-01-18,12,ILLINOIS.HUB,0.0,DEC
2022-01-18,12,INDIANA.HUB,0.3647995567099633,DEC
2022-01-18,12,LOUISIANA.HUB,0.0,INC
2022-01-18,12,MICHIGAN.HUB,0.17068073799218644,DEC
2022-01-18,12,MINN.HUB,0.0,INC
2022-01-18,12,MS.HUB,0.0,DEC
2022-01-18,12,TEXAS.HUB,0.0,DEC
2022-01-18,13,ARKANSAS.HUB,0.0,DEC
2022-01-18,13,ILLINOIS.HUB,0.7786985425680035,DEC
2022-01-18,13,INDIANA.HUB,1.1931419018843499,DEC
2022-01-18,13,LOUISIANA.HUB,0.3990549677317099,DEC
2022-01-18,13,MICHIGAN.HUB,1.3036729975033818,DEC
2022-01-18,13,MINN.HUB,0.7398734131905789,DEC
2022-01-18,13,MS.HUB,1.9864586821424326,DEC
2022-01-18,13,TEXAS.HUB,0.0,DEC
2022-01-18,14,ARKANSAS.HUB,0.12406082437800084,DEC
2022-01-18,14,ILLINOIS.HUB,0.8347571365116673,DEC
2022-01-18,14,INDIANA.HUB,1.4265497417131991,DEC
2022-01-18,14,LOUISIANA.HUB,1.123589188140205,DEC
2022-01-18,14,MICHIGAN.HUB,1.2562159717991503,DEC
2022-01-18,14,MINN.HUB,0.593582052702448,DEC
2022-01-18,14,MS.HUB,1.4823776769945634,DEC
2022-01-18,14,TEXAS.HUB,0.0,DEC
2022-01-18,15,ARKANSAS.HUB,0.41211664134344667,DEC
2022-01-18,15,ILLINOIS.HUB,1.6090148393795967,DEC
2022-01-18,15,INDIANA.HUB,1.5844959262525458,DEC
2022-01-18,15,LOUISIANA.HUB,2.8581003150822624,DEC
2022-01-18,15,MICHIGAN.HUB,1.99258661630942,DEC
2022-01-18,15,MINN.HUB,1.0275226714139125,DEC
2022-01-18,15,MS.HUB,1.684561947505614,DEC
2022-01-18,15,TEXAS.HUB,0.49977941175629764,DEC
2022-01-18,16,ARKANSAS.HUB,1.380984560822638,DEC
2022-01-18,16,ILLINOIS.HUB,1.8635949213671574,DEC
2022-01-18,16,INDIANA.HUB,1.776714127866835,DEC
2022-01-18,16,LOUISIANA.HUB,4.648279033961518,DEC
2022-01-18,16,MICHIGAN.HUB,1.8074577112347547,DEC
2022-01-18,16,MINN.HUB,1.4724725746926397,DEC
2022-01-18,16,MS.HUB,2.934449801372752,DEC
2022-01-18,16,TEXAS.HUB,1.7314204675100655,DEC
2022-01-18,17,ARKANSAS.HUB,0.0,DEC
2022-01-18,17,ILLINOIS.HUB,0.0,DEC
2022-01-18,17,INDIANA.HUB,0.0,DEC
2022-01-18,17,LOUISIANA.HUB,0.37465493591802823,DEC
2022-01-18,17,MICHIGAN.HUB,0.0,DEC
2022-01-18,17,MINN.HUB,0.0,DEC
2022-01-18,17,MS.HUB,0.38505673838289,DEC
2022-01-18,17,TEXAS.HUB,0.0,DEC
2022-01-18,18,ARKANSAS.HUB,0.0,INC
2022-01-18,18,ILLINOIS.HUB,0.0,INC
2022-01-18,18,INDIANA.HUB,0.32403374997497286,DEC
2022-01-18,18,LOUISIANA.HUB,0.2783016077689814,DEC
2022-01-18,18,MICHIGAN.HUB,0.328684195797486,DEC
2022-01-18,18,MINN.HUB,0.0,DEC
2022-01-18,18,MS.HUB,0.808441918504867,DEC
2022-01-18,18,TEXAS.HUB,0.0,INC
2022-01-18,19,ARKANSAS.HUB,0.0,INC
2022-01-18,19,ILLINOIS.HUB,0.0,DEC
2022-01-18,19,INDIANA.HUB,0.0,DEC
2022-01-18,19,LOUISIANA.HUB,0.0,INC
2022-01-18,19,MICHIGAN.HUB,0.0,DEC
2022-01-18,19,MINN.HUB,0.0,INC
2022-01-18,19,MS.HUB,0.0,INC
2022-01-18,19,TEXAS.HUB,0.0,INC
2022-01-18,20,ARKANSAS.HUB,0.0,INC
2022-01-18,20,ILLINOIS.HUB,0.0,INC
2022-01-18,20,INDIANA.HUB,0.0,INC
2022-01-18,20,LOUISIANA.HUB,0.0,INC
2022-01-18,20,MICHIGAN.HUB,0.0,INC
2022-01-18,20,MINN.HUB,-0.12373377019940766,INC
2022-01-18,20,MS.HUB,0.0,INC
2022-01-18,20,TEXAS.HUB,0.0,INC
2022-01-18,21,ARKANSAS.HUB,0.0,INC
2022-01-18,21,ILLINOIS.HUB,0.0,INC
2022-01-18,21,INDIANA.HUB,0.0,DEC
2022-01-18,21,LOUISIANA.HUB,0.0,INC
2022-01-18,21,MICHIGAN.HUB,0.0,DEC
2022-01-18,21,MINN.HUB,-0.17165824579571146,INC
2022-01-18,21,MS.HUB,0.0,INC
2022-01-18,21,TEXAS.HUB,0.0,INC
2022-01-18,22,ARKANSAS.HUB,0.600739889743436,DEC
2022-01-18,22,ILLINOIS.HUB,0.12699296274213426,DEC
2022-01-18,22,INDIANA.HUB,0.6503201267759376,DEC
2022-01-18,22,LOUISIANA.HUB,3.337832378902793,DEC
2022-01-18,22,MICHIGAN.HUB,0.6929034502459468,DEC
2022-01-18,22,MINN.HUB,0.0,DEC
2022-01-18,22,MS.HUB,2.1434393714601616,DEC
2022-01-18,22,TEXAS.HUB,0.1259641105041197,DEC
2022-01-18,23,ARKANSAS.HUB,1.1934876146471038,DEC
2022-01-18,23,ILLINOIS.HUB,0.0,DEC
2022-01-18,23,INDIANA.HUB,0.0,INC
2022-01-18,23,LOUISIANA.HUB,1.990712653816752,DEC
2022-01-18,23,MICHIGAN.HUB,0.0,DEC
2022-01-18,23,MINN.HUB,-0.6382197925357624,INC
2022-01-18,23,MS.HUB,2.0970791562709064,DEC
2022-01-18,23,TEXAS.HUB,0.8187699127248892,DEC
2022-01-19,0,ARKANSAS.HUB,0.4595759674482299,DEC
2022-01-19,0,ILLINOIS.HUB,0.11553830753750721,DEC
2022-01-19,0,INDIANA.HUB,0.0,INC
2022-01-19,0,LOUISIANA.HUB,0.7236182473776767,DEC
2022-01-19,0,MICHIGAN.HUB,0.0,DEC
2022-01-19,0,MINN.HUB,0.0,INC
2022-01-19,0,MS.HUB,0.7693638320223067,DEC
2022-01-19,0,TEXAS.HUB,0.2795776182092173,DEC
2022-01-19,1,ARKANSAS.HUB,0.739113154522383,DEC
2022-01-19,1,ILLINOIS.HUB,0.0,DEC
2022-01-19,1,INDIANA.HUB,0.0,DEC
2022-01-19,1,LOUISIANA.HUB,1.3835755050346157,DEC
2022-01-19,1,MICHIGAN.HUB,0.24818107210339488,DEC
2022-01-19,1,MINN.HUB,0.0,INC
2022-01-19,1,MS.HUB,1.385474237902744,DEC
2022-01-19,1,TEXAS.HUB,0.0,INC
2022-01-19,2,ARKANSAS.HUB,0.0,DEC
2022-01-19,2,ILLINOIS.HUB,0.0,DEC
2022-01-19,2,INDIANA.HUB,0.0,DEC
2022-01-19,2,LOUISIANA.HUB,0.0,DEC
2022-01-19,2,MICHIGAN.HUB,0.0,DEC
2022-01-19,2,MINN.HUB,0.0,DEC
2022-01-19,2,MS.HUB,0.942623152940236,DEC
2022-01-19,2,TEXAS.HUB,0.0,DEC
2022-01-19,3,ARKANSAS.HUB,0.2199712367115473,DEC
2022-01-19,3,ILLINOIS.HUB,0.3578125780758311,DEC
2022-01-19,3,INDIANA.HUB,0.0,DEC
2022-01-19,3,LOUISIANA.HUB,0.0,DEC
2022-01-19,3,MICHIGAN.HUB,1.4051478323468112,DEC
2022-01-19,3,MINN.HUB,0.0,DEC
2022-01-19,3,MS.HUB,1.3541587409360265,DEC
2022-01-19,3,TEXAS.HUB,0.0,DEC
2022-01-19,4,ARKANSAS.HUB,0.0,DEC
2022-01-19,4,ILLINOIS.HUB,0.0,DEC
2022-01-19,4,INDIANA.HUB,0.0,DEC
2022-01-19,4,LOUISIANA.HUB,0.0,DEC
2022-01-19,4,MICHIGAN.HUB,0.0,INC
2022-01-19,4,MINN.HUB,0.0,DEC
2022-01-19,4,MS.HUB,1.4598164124480453,DEC
2022-01-19,4,TEXAS.HUB,0.0,DEC
2022-01-19,5,ARKANSAS.HUB,0.12927195631951569,DEC
2022-01-19,5,ILLINOIS.HUB,1.561337934143366,DEC
2022-01-19,5,INDIANA.HUB,0.0,DEC
2022-01-19,5,LOUISIANA.HUB,1.8391828272721937,DEC
2022-01-19,5,MICHIGAN.HUB,0.833569333427478,DEC
2022-01-19,5,MINN.HUB,0.49613632304235655,DEC
2022-01-19,5,MS.HUB,1.5785855313877957,DEC
2022-01-19,5,TEXAS.HUB,0.0,DEC
2022-01-19,6,ARKANSAS.HUB,0.12652012382225838,DEC
2022-01-19,6,ILLINOIS.HUB,0.25053752541613866,DEC
2022-01-19,6,INDIANA.HUB,0.0,INC
2022-01-19,6,LOUISIANA.HUB,0.24002038091717742,DEC
2022-01-19,6,MICHIGAN.HUB,0.0,INC
2022-01-19,6,MINN.HUB,0.0,INC
2022-01-19,6,MS.HUB,0.5264081186854136,DEC
2022-01-19,6,TEXAS.HUB,0.11092208452681733,DEC
2022-01-19,7,ARKANSAS.HUB,0.0,INC
2022-01-19,7,ILLINOIS.HUB,0.0,DEC
2022-01-19,7,INDIANA.HUB,0.0,INC
2022-01-19,7,LOUISIANA.HUB,0.0,DEC
2022-01-19,7,MICHIGAN.HUB,0.0,INC
2022-01-19,7,MINN.HUB,0.0,INC
2022-01-19,7,MS.HUB,0.0,DEC
2022-01-19,7,TEXAS.HUB,0.0,INC
2022-01-19,8,ARKANSAS.HUB,0.18192337599215216,DEC
2022-01-19,8,ILLINOIS.HUB,0.8829849539327336,DEC
2022-01-19,8,INDIANA.HUB,0.9588737815446635,DEC
2022-01-19,8,LOUISIANA.HUB,2.113906638512408,DEC
2022-01-19,8,MICHIGAN.HUB,1.2119812383442288,DEC
2022-01-19,8,MINN.HUB,0.4168149912867621,DEC
2022-01-19,8,MS.HUB,1.748770577642827,DEC
2022-01-19,8,TEXAS.HUB,0.3284444804717177,DEC
2022-01-19,9,ARKANSAS.HUB,0.3951786845125452,DEC
2022-01-19,9,ILLINOIS.HUB,0.90472699838886,DEC
2022-01-19,9,INDIANA.HUB,1.2542970754752052,DEC
2022-01-19,9,LOUISIANA.HUB,1.0170329796148625,DEC
2022-01-19,9,MICHIGAN.HUB,1.5934738137484175,DEC
2022-01-19,9,MINN.HUB,0.4276286594000221,DEC
2022-01-19,9,MS.HUB,3.2764766893669894,DEC
2022-01-19,9,TEXAS.HUB,0.3454326686765268,DEC
2022-01-19,10,ARKANSAS.HUB,0.0,INC
2022-01-19,10,ILLINOIS.HUB,0.0,DEC
2022-01-19,10,INDIANA.HUB,0.1623529518421883,DEC
2022-01-19,10,LOUISIANA.HUB,0.0,INC
2022-01-19,10,MICHIGAN.HUB,0.0,DEC
2022-01-19,10,MINN.HUB,0.0,INC
2022-01-19,10,MS.HUB,0.0,DEC
2022-01-19,10,TEXAS.HUB,0.0,DEC
2022-01-19,11,ARKANSAS.HUB,0.0,DEC
2022-01-19,11,ILLINOIS.HUB,0.0,DEC
2022-01-19,11,INDIANA.HUB,0.519523549996579,DEC
2022-01-19,11,LOUISIANA.HUB,0.0,INC
2022-01-19,11,MICHIGAN.HUB,0.7614121440088559,DEC
2022-01-19,11,MINN.HUB,0.0,DEC
2022-01-19,11,MS.HUB,0.3827200727997926,DEC
2022-01-19,11,TEXAS.HUB,0.0,DEC
2022-01-19,12,ARKANSAS.HUB,0.0,DEC
2022-01-19,12,ILLINOIS.HUB,0.0,INC
2022-01-19,12,INDIANA.HUB,0.3159123281448984,DEC
2022-01-19,12,LOUISIANA.HUB,0.0,INC
2022-01-19,12,MICHIGAN.HUB,0.12008641468839712,DEC
2022-01-19,12,MINN.HUB,0.0,INC
2022-01-19,12,MS.HUB,0.0,DEC
2022-01-19,12,TEXAS.HUB,0.0,DEC
2022-01-19,13,ARKANSAS.HUB,0.0,DEC
2022-01-19,13,ILLINOIS.HUB,0.7480815382420772,DEC
2022-01-19,13,INDIANA.HUB,1.1705234534984912,DEC
2022-01-19,13,LOUISIANA.HUB,0.4004164487379305,DEC
2022-01-19,13,MICHIGAN.HUB,1.2477515950345683,DEC
2022-01-19,13,MINN.HUB,0.7160290521489665,DEC
2022-01-19,13,MS.HUB,1.979363780098326,DEC
2022-01-19,13,TEXAS.HUB,0.0,DEC
2022-01-19,14,ARKANSAS.HUB,0.13382815279099866,DEC
2022-01-19,14,ILLINOIS.HUB,0.8253224493425351,DEC
2022-01-19,14,INDIANA.HUB,1.4076360685387193,DEC
2022-01-19,14,LOUISIANA.HUB,1.1259683997192058,DEC
2022-01-19,14,MICHIGAN.HUB,1.2315062245098614,DEC
2022-01-19,14,MINN.HUB,0.5890971887130444,DEC
2022-01-19,14,MS.HUB,1.482703025185674,DEC
2022-01-19,14,TEXAS.HUB,0.0,DEC
2022-01-19,15,ARKANSAS.HUB,0.4269509426514919,DEC
2022-01-19,15,ILLINOIS.HUB,1.5949898814878687,DEC
2022-01-19,15,INDIANA.HUB,1.5723026283548822,DEC
2022-01-19,15,LOUISIANA.HUB,2.8658188476401087,DEC
2022-01-19,15,MICHIGAN.HUB,1.9733647178888063,DEC
2022-01-19,15,MINN.HUB,1.020775576372915,DEC
2022-01-19,15,MS.HUB,1.6872574801257203,DEC
2022-01-19,15,TEXAS.HUB,0.500643020455094,DEC
2022-01-19,16,ARKANSAS.HUB,1.391046154309722,DEC
2022-01-19,16,ILLINOIS.HUB,1.8464873731771143,DEC
2022-01-19,16,INDIANA.HUB,1.758910143547735,DEC
2022-01-19,16,LOUISIANA.HUB,4.65499913663466,DEC
2022-01-19,16,MICHIGAN.HUB,1.7848634520808344,DEC
2022-01-19,16,MINN.HUB,1.4596581276905836,DEC
2022-01-19,16,MS.HUB,2.9363327365780547,DEC
2022-01-19,16,TEXAS.HUB,1.7347161034569443,DEC
2022-01-19,17,ARKANSAS.HUB,0.0,DEC
2022-01-19,17,ILLINOIS.HUB,0.0,INC
2022-01-19,17,INDIANA.HUB,0.0,DEC
2022-01-19,17,LOUISIANA.HUB,0.3813269332471468,DEC
2022-01-19,17,MICHIGAN.HUB,0.0,DEC
2022-01-19,17,MINN.HUB,0.0,DEC
2022-01-19,17,MS.HUB,0.3876130977548493,DEC
2022-01-19,17,TEXAS.HUB,0.0,DEC
2022-01-19,18,ARKANSAS.HUB,0.0,DEC
2022-01-19,18,ILLINOIS.HUB,0.0,DEC
2022-01-19,18,INDIANA.HUB,0.34096047798436785,DEC
2022-01-19,18,LOUISIANA.HUB,0.2895265697197103,DEC
2022-01-19,18,MICHIGAN.HUB,0.3549615294114946,DEC
2022-01-19,18,MINN.HUB,0.0,DEC
2022-01-19,18,MS.HUB,0.819767252481194,DEC
2022-01-19,18,TEXAS.HUB,0.0,INC
2022-01-19,19,ARKANSAS.HUB,0.0,INC
2022-01-19,19,ILLINOIS.HUB,0.0,INC
2022-01-19,19,INDIANA.HUB,0.0,DEC
2022-01-19,19,LOUISIANA.HUB,0.0,INC
2022-01-19,19,MICHIGAN.HUB,0.1008803881533106,DEC
2022-01-19,19,MINN.HUB,0.0,INC
2022-01-19,19,MS.HUB,0.0,DEC
2022-01-19,19,TEXAS.HUB,0.0,INC
2022-01-19,20,ARKANSAS.HUB,0.0,INC
2022-01-19,20,ILLINOIS.HUB,0.0,INC
2022-01-19,20,INDIANA.HUB,0.0,INC
2022-01-19,20,LOUISIANA.HUB,0.0,INC
2022-01-19,20,MICHIGAN.HUB,0.0,INC
2022-01-19,20,MINN.HUB,-0.1192940645350052,INC
2022-01-19,20,MS.HUB,0.0,INC
2022-01-19,20,TEXAS.HUB,0.0,INC
2022-01-19,21,ARKANSAS.HUB,0.0,INC
2022-01-19,21,ILLINOIS.HUB,0.0,DEC
2022-01-19,21,INDIANA.HUB,0.0,DEC
2022-01-19,21,LOUISIANA.HUB,0.0,INC
2022-01-19,21,MICHIGAN.HUB,0.0,DEC
2022-01-19,21,MINN.HUB,-0.1657324819544123,INC
2022-01-19,21,MS.HUB,0.0,INC
2022-01-19,21,TEXAS.HUB,0.0,INC
2022-01-19,22,ARKANSAS.HUB,0.6064100263055269,DEC
2022-01-19,22,ILLINOIS.HUB,0.12409505359168133,DEC
2022-01-19,22,INDIANA.HUB,0.6593688637249467,DEC
2022-01-19,22,LOUISIANA.HUB,3.361196460071543,DEC
2022-01-19,22,MICHIGAN.HUB,0.7019263672043358,DEC
2022-01-19,22,MINN.HUB,0.0,DEC
2022-01-19,22,MS.HUB,2.154576105366572,DEC
2022-01-19,22,TEXAS.HUB,0.1278532527798274,DEC
2022-01-19,23,ARKANSAS.HUB,1.2064316092718697,DEC
2022-01-19,23,ILLINOIS.HUB,0.0,DEC
2022-01-19,23,INDIANA.HUB,0.0,DEC
2022-01-19,23,LOUISIANA.HUB,1.9838058576166304,DEC
2022-01-19,23,MICHIGAN.HUB,0.0,INC
2022-01-19,23,MINN.HUB,-0.5965766360950415,INC
2022-01-19,23,MS.HUB,2.112915550796086,DEC
2022-01-19,23,TEXAS.HUB,0.8238749955537134,DEC
2022-01-20,0,ARKANSAS.HUB,0.4524530924328365,DEC
2022-01-20,0,ILLINOIS.HUB,0.10419865459735364,DEC
2022-01-20,0,INDIANA.HUB,0.0,INC
2022-01-20,0,LOUISIANA.HUB,0.7202723156340696,DEC
2022-01-20,0,MICHIGAN.HUB,0.0,DEC
2022-01-20,0,MINN.HUB,0.0,INC
2022-01-20,0,MS.HUB,0.7563700053264955,DEC
2022-01-20,0,TEXAS.HUB,0.27094647033485564,DEC
2022-01-20,1,ARKANSAS.HUB,0.7468503429729374,DEC
2022-01-20,1,ILLINOIS.HUB,0.0,INC
2022-01-20,1,INDIANA.HUB,0.0,DEC
2022-01-20,1,LOUISIANA.HUB,1.2536121805159683,DEC
2022-01-20,1,MICHIGAN.HUB,0.317234147283523,DEC
2022-01-20,1,MINN.HUB,0.0,DEC
2022-01-20,1,MS.HUB,1.3750738556810942,DEC
2022-01-20,1,TEXAS.HUB,0.0,INC
2022-01-20,2,ARKANSAS.HUB,0.0,DEC
2022-01-20,2,ILLINOIS.HUB,0.0,DEC
2022-01-20,2,INDIANA.HUB,0.0,INC
2022-01-20,2,LOUISIANA.HUB,0.0,DEC
2022-01-20,2,MICHIGAN.HUB,0.0,DEC
2022-01-20,2,MINN.HUB,0.0,DEC
2022-01-20,2,MS.HUB,0.9764363093752434,DEC
2022-01-20,2,TEXAS.HUB,0.0,DEC
2022-01-20,3,ARKANSAS.HUB,0.22407933363873644,DEC
2022-01-20,3,ILLINOIS.HUB,0.29538607114120224,DEC
2022-01-20,3,INDIANA.HUB,0.0,DEC
2022-01-20,3,LOUISIANA.HUB,0.0,DEC
2022-01-20,3,MICHIGAN.HUB,1.4114861918031638,DEC
2022-01-20,3,MINN.HUB,0.0,DEC
2022-01-20,3,MS.HUB,1.3799261573775758,DEC
2022-01-20,3,TEXAS.HUB,0.0,DEC
2022-01-20,4,ARKANSAS.HUB,0.0,DEC
2022-01-20,4,ILLINOIS.HUB,0.0,DEC
2022-01-20,4,INDIANA.HUB,0.0,DEC
2022-01-20,4,LOUISIANA.HUB,0.0,DEC
2022-01-20,4,MICHIGAN.HUB,0.0,DEC
2022-01-20,4,MINN.HUB,0.0,INC
2022-01-20,4,MS.HUB,1.4716420780750141,DEC
2022-01-20,4,TEXAS.HUB,0.0,DEC
2022-01-20,5,ARKANSAS.HUB,0.11394664271760453,DEC
2022-01-20,5,ILLINOIS.HUB,1.555606232527474,DEC
2022-01-20,5,INDIANA.HUB,0.0,DEC
2022-01-20,5,LOUISIANA.HUB,1.8791204401999888,DEC
2022-01-20,5,MICHIGAN.HUB,0.889569020533286,DEC
